mokca	gismu   	-moc-		      	x_1 is an instant at time or place x_2
moklu	gismu   	-mol-   	-mo'u-	      	x_1 is a mouth of x_2
molki	gismu   	-mlo-		      	x_1 is an industrial plant or mill performing x_2
molro	gismu   	-mo'o-		      	x_1 is x_2 moles
morji	gismu   	-moj-   	-mo'i-	      	x_1 remembers x_2 about subject x_3
morko	gismu   	-mor-		      	x_1 is Moroccan in aspect x_2
morna	gismu   	-mon-   	-mo'a-	      	x_1 is a pattern of x_2 arranged according to x_3
morsi	gismu   	-mro-		      	x_1 is dead
mosra	gismu   	-mos-		      	x_1 is friction due to rubbing between x_2 and x_3
mraji	gismu			      	x_1 is a quantity of rye of species x_2
mrilu	gismu   	-mri-		      	x_1 mails or posts x_2 to x_3 from x_4 by x_5
mruli	gismu   	-mru-		      	x_1 is a hammer for x_2 with head x_3 propelled by x_4
mucti	gismu   	-mut-		      	x_1 is immaterial or not physical
mudri	gismu   	-mud-		      	x_1 is a quantity of wood of type x_2
mukti	gismu   	-muk-   	-mu'i-	      	x_1 is a motive for the event x_2 caused by x_3
mulno	gismu   	-mul-   	-mu'o-	      	x_1 is complete in property x_2 (ka)
munje	gismu   	-muj-   	-mu'e-	      	x_1 is a universe of x_2 defined by x_3
mupli	gismu   	-mup-		      	x_1 is an example of common property x_2 of set x_3
murse	gismu			      	x_1 is the twilight, dawn, or dusk of day x_2 at location x_3
murta	gismu   	-mur-   	-mu'a-	      	x_1 is a curtain for covering x_2 made of x_3
muslo	gismu   	-mus-		      	x_1 is Islamic or Moslem in aspect x_2
mutce	gismu   	-tce-		      	x_1 is extreme in x_2 towards extreme x_3
muvdu	gismu   	-muv-   	-mu'u-	      	x_1 moves to x_2 from x_3 over route x_4
muzga	gismu   	-muz-		      	x_1 is a museum for preserving x_2 at location x_3
nabmi	gismu   	-nam-		      	x_1 is a problem to x_2 in situation x_3
nakni	gismu   	-nak-		      	x_1 is a male of species x_2 with masculine traits x_3
nalci	gismu   	-na'i-		      	x_1 is a wing of x_2
namcu	gismu   	-nac-   	-na'u-	      	x_1 is a number or value
nanba	gismu   	-nab-		      	x_1 is a quantity of bread from grains x_2
nanca	gismu   	-na'a-		      	x_1 is x_2 years long
nandu	gismu   	-nad-		      	x_1 is difficult or challenging for x_2
nanla	gismu			      	x_1 is a boy of age x_2 immature by standard x_3
nanmu	gismu   	-nau-		      	x_1 is a man
nanvi	gismu   	-nav-		      	x_1 is a billionth or 10 to the negative ninth of x_2 in dimension or aspect x_3
narge	gismu   	-nag-		      	x_1 is a nut from plant x_2 with shell x_3 and core x_4
narju	gismu   	-naj-		      	x_1 is orange
natfe	gismu   	-naf-   	-na'e-	      	x_1 contradicts or denies x_2 under logic x_3
natmi	gismu   	-nat-   	-nai-	      	x_1 is nation or ethnic group of people x_2
navni	gismu			      	x_1 is a quantity of inert gas of type x_2
naxle	gismu   	-nax-   	-xle-	      	x_1 is a channel or canal to x_2 from x_3 with route x_4
nazbi	gismu   	-naz-   	-zbi-	      	x_1 is the nose of x_2 with nostrils x_3
nejni	gismu   	-nen-		      	x_1 is energy of type x_2 in form x_3
nelci	gismu   	-nel-   	-nei-	      	x_1 likes x_2
nenri	gismu   	-ner-   	-ne'i-	      	x_1 is inside x_2
nibli	gismu   	-nib-   	-ni'i-	      	x_1 implies x_2 under rules x_3
nicte	gismu   	-cte-		      	x_1 is a nighttime of day x_2 at location x_3
nikle	gismu   	-nik-		      	x_1 is a quantity of nickel
nilce	gismu   	-ni'e-		      	x_1 is furniture at x_2 for purpose x_3
nimre	gismu			      	x_1 is a quantity of citrus of species x_2
ninmu	gismu   	-nim-   	-ni'u-	      	x_1 is a woman
nirna	gismu   	-nir-		      	x_1 is a nerve or neuron of x_2
nitcu	gismu   	-tcu-		      	x_1 needs x_2 for x_3
nivji	gismu   	-niv-		      	x_1 knits x_2 from yarn x_3
nixli	gismu   	-nix-   	-xli-	      	x_1 is a girl of age x_2 immature by standard x_3
nobli	gismu   	-nol-   	-no'i-	      	x_1 is noble by standard x_2
norgo	experimental gismu			      	x_1 reflects Norwegian culture/nationality in aspect x_2
notci	gismu   	-not-   	-noi-	      	x_1 is a message about x_2 from author x_3 to x_4
nukni	gismu   	-nuk-		      	x_1 is magenta
nupre	gismu   	-nup-   	-nu'e-	      	x_1 promises or threatens to do x_2 to x_3
nurma	gismu   	-num-		      	x_1 is a rural area of x_2
nusna	experimental gismu			      	x_1 induces x_2 about x_3 from specific facts x_4
nutli	gismu   	-nul-   	-nu'i-	      	x_1 is neutral in matter x_2
nuzba	gismu   	-nuz-		      	x_1 is news about x_2 from x_3 to x_4
nuzlo	experimental gismu			      	x_1 reflects New Zealand culture/nationality/geography in aspect x_2.
pacna	gismu   	-pa'a-		      	x_1 hopes for x_2 with likelihood x_3
pagbu	gismu   	-pag-   	-pau-	      	x_1 is a part or piece of x_2
pagre	gismu   	-gre-		      	x_1 penetrates barrier x_2 to x_3 from x_4
pajni	gismu   	-pai-		      	x_1 judges matter x_2
palci	gismu   	-pac-		      	x_1 is wicked or evil by standard x_2
palku	gismu   	-pak-		      	x_1 are pants or trousers of material x_2
palma	experimental gismu			      	x_1 is a palm tree of species x_2
palne	gismu			      	x_1 is a tray or platter with contents x_2, made of material x_3
palpi	experimental gismu			      	x_1 touch-feels/palpates surface x_2
palta	gismu			      	x_1 is a plate or saucer made of material x_2
pambe	gismu			      	x_1 is a pump inserting fluid x_2 to x_3 from x_4 by means x_5
pamga	experimental gismu			      	x_1 is a papaya (fruit) of variety x_2
panci	gismu   	-pan-		      	x_1 is an smell or fragrance emitted by x_2 detected by x_3
pandi	gismu   	-pad-		      	x_1 punctuates x_2 with symbol or word x_3 with effect x_4
panje	gismu			      	x_1 is a quantity of sponge
panka	gismu			      	x_1 is a park or preserve managed by x_2 for purpose x_3
panlo	gismu   	-pa'o-		      	x_1 is a slice of x_2
panpi	gismu   	-pap-		      	x_1 is at peace with x_2
panra	gismu			      	x_1 parallels x_2 differing only in x_3
pante	gismu   	-pat-		      	x_1 protests or complains about x_2 to x_3 with action x_4
panzi	gismu   	-paz-		      	x_1 is a child of x_2
papri	gismu			      	x_1 is a page of book or document x_2
parbi	gismu   	-pab-		      	x_1 is a ratio of x_2 with respect to quantity x_3
parji	experimental gismu			      	x_1 is a parasite of x_2.
pastu	gismu   	-pas-		      	x_1 is a robe or gown of material x_2
patfu	gismu   	-paf-   	-pa'u-	      	x_1 is a father of x_2
patlu	gismu			      	x_1 is a potato of species x_2
patxu	gismu   	-pax-		      	x_1 is a pot or sink for contents x_2 of material x_3
pelji	gismu   	-ple-		      	x_1 is paper from source x_2
pelxu	gismu   	-pel-		      	x_1 is yellow
pemci	gismu   	-pem-		      	x_1 is a poem about x_2 by x_3 for x_4
penbi	gismu   	-peb-		      	x_1 is a pen using ink x_2 applied by process x_3
pencu	gismu   	-pec-   	-pe'u-	      	x_1 touches x_2 with x_3 at x_4
pendo	gismu   	-ped-   	-pe'o-	      	x_1 is a friend to x_2
penmi	gismu   	-pen-   	-pe'i-	      	x_1 encounters or meets x_2 at x_3
pensi	gismu   	-pes-   	-pei-	      	x_1 considers or ponders x_2
perli	gismu   	-per-		      	x_1 is a pear of species x_2
pesxu	gismu   	-pex-		      	x_1 is paste or dough of composition x_2
petso	gismu   	-pet-		      	x_1 is 10 to the fifteenth of x_2 in dimension or aspect x_3
pezli	gismu   	-pez-		      	x_1 is a leaf of plant x_2
picti	gismu   	-pic-		      	x_1 is 10 to the negative twelfth of x_2 in dimension x_3
pijne	gismu			      	x_1 is a pin for piercing x_2 of material x_3
pikci	gismu			      	x_1 pleads or begs x_2 for x_3
pikta	gismu			      	x_1 is a ticket entitling x_2 to x_3
pilda	experimental gismu			      	x_1 is pale
pilji	gismu   	-pi'i-		      	x_1 is the product of x_2 multiplied by x_3
pilka	gismu   	-pil-   	-pi'a-	      	x_1 is a crust or skin of x_2
pilno	gismu   	-pli-		      	x_1 uses x_2 for purpose x_3
pimlu	gismu   	-pim-   	-pi'u-	      	x_1 is a feather of x_2
pinca	gismu			      	x_1 is urine of x_2
pindi	gismu   	-pid-		      	x_1 is poor or lacking in x_2
pinfu	gismu   	-pif-		      	x_1 is a prisoner of x_2 restrained by x_3
pinji	gismu			      	x_1 is a clitoris or penis of x_2
pinka	gismu   	-pik-		      	x_1 is a comment about x_2 made by x_3 to x_4
pinsi	gismu   	-pis-		      	x_1 is a pencil or crayon with marking material x_2 supported by x_3
pinta	gismu   	-pin-		      	x_1 is flat or horizontal in frame of reference x_2
pinxe	gismu   	-pix-		      	x_1 drinks x_2 out of x_3
pipno	gismu   	-pi'o-		      	x_1 is a piano or other keyboard musical instrument
pixra	gismu   	-pir-   	-xra-	      	x_1 is a picture of x_2 made by x_3 in medium x_4
plana	gismu			      	x_1 is fat or obese by standard x_2
platu	gismu   	-pla-		      	x_1 plans x_2 for x_3
pleji	gismu   	-lej-   	-le'i-	      	x_1 pays x_2 to x_3 for x_4
plibu	gismu   	-pib-		      	x_1 is the pubic area of x_2
plini	gismu			      	x_1 is a planet around x_2 with characteristics x_3 and orbital parameters x_4
plipe	gismu   	-pip-   	-pi'e-	      	x_1 jumps to x_2 from x_3 reaching height x_4 propelled by x_5
plise	gismu			      	x_1 is an apple of species x_2
plita	gismu   	-pit-		      	x_1 is a plane defined by points x_2
plixa	gismu   	-lix-		      	x_1 plows x_2 with tool x_3 propelled by x_4
pluja	gismu   	-luj-		      	x_1 is complex in x_2 (ka)
pluka	gismu   	-puk-   	-pu'a-	      	x_1 pleases x_2
pluta	gismu   	-lut-   	-lu'a-	      	x_1 is a route to x_2 from x_3 via points x_4
pocli	experimental gismu			      	x_1 poses derided, vulgar, commonplace, banal qualities according to x_2 in aspect x_3	See {tartrpocli} for a non-experimental synonym.
polje	gismu   	-plo-		      	x_1 folds x_2 at location x_3
polno	gismu   	-pol-		      	x_1 is Polynesian in aspect x_2
ponjo	gismu   	-pon-   	-po'o-	      	x_1 is Japanese in aspect x_2
ponse	gismu   	-pos-   	-po'e-	      	x_1 possesses or owns x_2 under law x_3
porpi	gismu   	-pop-   	-po'i-	      	x_1 breaks or shatters into pieces x_2
porsi	gismu   	-por-   	-poi-	      	x_1 is ordered by rules x_2 on unordered set x_3
porto	gismu   	-pot-		      	x_1 is Portuguese in aspect x_2
prali	gismu   	-pal-		      	x_1 is a profit or benefit to x_2 resulting from x_3
prami	gismu   	-pam-   	-pa'i-	      	x_1 loves x_2
prane	gismu   	-pa'e-		      	x_1 is perfect or ideal in x_2
preja	gismu   	-pej-   	-pe'a-	      	x_1 spreads over x_2 from initial state x_3
prenu	gismu   	-pre-		      	x_1 is a person
preti	gismu   	-ret-   	-rei-	      	x_1 is a question about x_2 asked by x_3 to x_4
prije	gismu   	-pij-		      	x_1 is wise about matter x_2 to observer x_3
prina	gismu   	-pri-		      	x_1 is a print on x_2 using x_3
pritu	gismu			      	x_1 is to the right of x_2 in frame of reference x_3
prosa	gismu   	-ros-   	-ro'a-	      	x_1 is prose about x_2 by x_3 for audience x_4
pruce	gismu   	-ruc-   	-ru'e-	      	x_1 is a process with input x_2 and output x_3 via stages x_4
pruni	gismu   	-pun-		      	x_1 is elastic
pruxi	gismu   	-rux-   	-ru'i-	      	x_1 is ghostly or spiritual
pulce	gismu   	-puc-   	-pu'e-	      	x_1 is dust from x_2 in or on x_3
pulji	gismu			      	x_1 is a police officer enforcing x_2
pulni	gismu			      	x_1 is a pulley used for x_2 rotating on x_3
punji	gismu   	-puj-   	-pu'i-	      	x_1 places or puts x_2 at x_3
punli	gismu   	-pul-		      	x_1 is a swelling on x_2 of material x_3
purci	gismu   	-pur-   	-pru-	      	x_1 is earlier than or in the past of x_2
purdi	gismu   	-pud-		      	x_1 is a garden or field tended by x_2 growing x_3
purmo	gismu   	-pum-   	-pu'o-	      	x_1 is a quantity of powder of x_2
racli	gismu			      	x_1 is rational or sane by standard x_2	"Logical" in colloquial sense often means {racli}.
ractu	gismu			      	x_1 is a rabbit of species x_2
radno	gismu   	-ra'o-		      	x_1 is x_2 radians
rafsi	gismu   	-raf-		      	x_1 is an affix for word x_2 with form x_3 in language x_4
ragve	gismu   	-rav-		      	x_1 is across boundary x_2 from x_3
rakso	gismu			      	x_1 is Iraqi in aspect x_2
raktu	gismu   	-ra'u-		      	x_1 disturbs person x_2 causing problems x_3
ralci	gismu   	-rac-		      	x_1 is fragile in property x_2
ralju	gismu   	-ral-		      	x_1 is principal or chief among x_2 in property x_3
ralte	gismu   	-ra'e-		      	x_1 keeps or retains x_2
randa	gismu   	-rad-		      	x_1 surrenders or yields to x_2
rango	gismu   	-rag-		      	x_1 is a bodily organ of x_2 performing function x_3
ranji	gismu   	-ra'i-		      	x_1 persists or continues over interval x_2
ranmi	gismu   	-ram-		      	x_1 is a myth about x_3 in mythos x_3 of culture x_4
ransu	gismu			      	x_1 is a quantity of bronze of composition x_2
ranti	gismu   	-ran-		      	x_1 is soft to force x_2
ranxi	gismu   	-rax-		      	x_1 is ironic or contrary to expectation x_2 in aspect x_3
rapli	gismu   	-rap-		      	x_1 repeats x_2 times
rarna	gismu   	-rar-		      	x_1 is spontaneous or natural
ratcu	gismu			      	x_1 is a rat of species x_2
ratni	gismu   	-rat-		      	x_1 is an atom of element x_2 of isotope number x_3
rebla	gismu   	-reb-		      	x_1 is a tail of x_2
rectu	gismu   	-rec-   	-re'u-	      	x_1 is a quantity of meat from x_2
remna	gismu   	-rem-   	-re'a-	      	x_1 is a human
renro	gismu   	-rer-   	-re'o-	      	x_1 throws or launches x_2 to or at x_3
renvi	gismu   	-rev-   	-re'i-	      	x_1 survives or endures x_2 for duration x_3
respa	gismu   	-res-		      	x_1 is a reptile of species x_2
ricfu	gismu   	-rif-   	-cfu-	      	x_1 is rich in x_2
rigni	gismu   	-rig-		      	x_1 is disgusting to x_2
rijno	gismu   	-rij-		      	x_1 is a quantity of silver
rilti	gismu   	-ril-		      	x_1 is a rhythm or beat of music x_2
rimni	gismu   	-rim-		      	x_1 rhymes with x_2 in language x_3 with correspondence x_4
rinci	gismu			      	x_1 drains or flushes from x_2 through drain x_3 by force x_4
rindo	experimental gismu			      	x_1 is Native American/Indian in aspect x_2
rinju	gismu   	-ri'u-		      	x_1 is restrained by x_2 against x_3
rinka	gismu   	-rik-   	-ri'a-	      	x_1 causes effect x_2
rinsa	gismu			      	x_1 welcomes or greets x_2 in manner x_3	See also {friti} for welcome and hospitality, {coi}, {co'o}
rirci	gismu			      	x_1 is rare or unusual in property x_2 among x_3
rirni	gismu   	-rir-		      	x_1 is a parent of x_2
rirxe	gismu   	-ri'e-		      	x_1 is a river of land mass x_2 draining watershed x_3 into x_4
rismi	gismu   	-ris-		      	x_1 is a quantity of rice of species x_2
risna	gismu			      	x_1 is a heart of x_2
ritli	gismu   	-ri'i-		      	x_1 is a ceremony or rite for purpose x_2 by custom x_3 with rules x_4
rivbi	gismu   	-riv-		      	x_1 avoids or escapes event x_2 through action x_3
rokci	gismu   	-rok-   	-ro'i-	      	x_1 is a quantity of rock of composition x_2 from location x_3
romge	gismu   	-rog-		      	x_1 is a highly reflective metallic surface of metal x_2
romlo	experimental gismu			      	x_1 reflects Romani/Romany/gypsy culture/nationality/language in aspect x_2
ropno	gismu   	-ron-   	-ro'o-	      	x_1 is European in aspect x_2
rorci	gismu   	-ror-		      	x_1 procreates x_2 with coparent x_3
rotsu	gismu   	-rot-   	-tsu-   	-ro'u-      	x_1 is thick in dimension x_2
rozgu	gismu   	-roz-   	-zgu-	      	x_1 a rose of species x_2
ruble	gismu   	-rub-   	-ble-	      	x_1 is weak or frail in x_2 (ka)
rufsu	gismu   	-ruf-		      	x_1 is rough in texture
runme	gismu   	-rum-		      	x_1 melts at temperature x_2 and pressure x_3
runta	gismu			      	x_1 dissolves in x_2 making solution x_3
rupnu	gismu   	-rup-   	-ru'u-	      	x_1 is measured in major money units as quantity x_2 in monetary system x_3
rusko	gismu   	-ruk-   	-ru'o-	      	x_1 is Russian in aspect x_2
rutni	gismu   	-run-		      	x_1 is artificially made by people x_2
sabji	gismu   	-sab-		      	x_1 provides x_2 to x_3
sabnu	gismu			      	x_1 is a cabin of vehicle x_2
sacki	gismu			      	x_1 is a match made of x_2
saclu	gismu			      	x_1 is the decimal equivalent of fraction x_2 in base x_3
sadjo	gismu   	-djo-		      	x_1 is Saudi Arabian in aspect x_2
sakci	gismu   	-sak-		      	x_1 sucks x_2 into x_3
sakli	gismu   	-sal-		      	x_1 slides or glides on x_2
sakta	gismu   	-sat-		      	x_1 is a quantity of sugar from source x_2 of composition x_3
salci	gismu   	-sla-		      	x_1 celebrates x_2 with activity x_3
salpo	gismu   	-sa'o-		      	x_1 is sloped or slanted with angle x_2 to frame x_3
salta	gismu			      	x_1 is a quantity of salad with ingredients x_2
samcu	gismu			      	x_1 is a cassava or yam of species x_2
sampu	gismu   	-sap-		      	x_1 is simple in property x_2
sance	gismu   	-sna-		      	x_1 is sound produced by x_2
sanga	gismu   	-sag-   	-sa'a-	      	x_1 sings x_2 to x_3
sanji	gismu   	-saj-		      	x_1 is aware or conscious of x_2
sanli	gismu   	-sa'i-		      	x_1 stands on x_2 using x_3
sanmi	gismu   	-sai-		      	x_1 is a meal including x_2
sanso	gismu			      	x_1 is a sauce or gravy for use with x_2 containing x_3
santa	gismu			      	x_1 is an umbrella shielding x_2 from x_3, made of x_4 supported by x_5
sarcu	gismu   	-sa'u-		      	x_1 is necessary for x_2 to continue under conditions x_3
sarji	gismu   	-sra-		      	x_1 supports or holds up x_2 against x_3 by means x_4
sarlu	gismu			      	x_1 is a spiral or helix with limits x_2 and dimensionality x_3
sarni	experimental gismu			      	x_1 is a triangle/tetrahedron defined by set of corners/vertices x_2, sides/dimensions x_3
sarxe	gismu   	-sax-		      	x_1 is harmonious or in agreement with x_2 in property x_3
saske	gismu   	-ske-		      	x_1 is science about x_2 based on methodology x_3
satci	gismu			      	x_1 is exact to precision x_2 in property x_2
satre	gismu   	-sa'e-		      	x_1 strokes x_2 with x_3
savru	gismu   	-sav-   	-vru-	      	x_1 is a noise to x_2 perceived with x_3
sazri	gismu   	-saz-		      	x_1 operates machine x_2 with goal x_3
sefta	gismu   	-sfe-		      	x_1 is a surface of object x_2 on side x_3 with edges x_4
selci	gismu   	-sle-		      	x_1 is a cell or atom of x_2
selfu	gismu   	-sef-   	-se'u-	      	x_1 serves x_2 with service x_3
semto	gismu   	-sme-		      	x_1 is Semitic in aspect x_2
senci	gismu   	-sec-		      	x_1 sneezes
senpi	gismu   	-sen-		      	x_1 doubts that x_2 is true
senta	gismu   	-set-		      	x_1 is a layer of x_2 within structure x_3
senva	gismu   	-sev-   	-sne-	      	x_1 dreams about x_2
sepli	gismu   	-sep-   	-sei-	      	x_1 is separate from x_2, separated by x_3
serti	gismu   	-ser-		      	x_1 are stairs for climbing x_2 with steps x_3
sesre	experimental gismu			      	x_1 reflects USSR (Soviet Union)/Soviet culture/Soviet nationality in aspect x_2
setca	gismu   	-se'a-		      	x_1 inserts or puts x_2 into x_3
sevzi	gismu   	-sez-   	-se'i-	      	x_1 is an ego or self of x_2
sfani	gismu			      	x_1 is a fly of species x_2
sfasa	gismu   	-sfa-		      	x_1 punishes x_2 for x_3 with punishment x_4
sfofa	gismu   	-sfo-		      	x_1 is a sofa
sfubu	gismu   	-sub-   	-su'u-	      	x_1 dives or swoops to x_2 from x_3
siclu	gismu   	-sil-		      	x_1 whistles sound x_2
sicni	gismu   	-si'i-		      	x_1 is a coin issued by x_2 with value x_3 made of x_4
sidbo	gismu   	-sib-   	-si'o-	      	x_1 is an idea about x_2 by thinker x_3
sidju	gismu   	-dju-		      	x_1 helps x_2 do x_3
sigja	gismu   	-sig-		      	x_1 is a cigar or cigarette made of x_2 by x_3
silka	gismu   	-sik-		      	x_1 is a quantity of silk produced by x_2
silna	gismu			      	x_1 is a quantity of salt from x_2 made of x_3
simlu	gismu   	-mlu-		      	x_1 seems to have property x_2 to x_3
simsa	gismu   	-smi-		      	x_1 is similar to x_2 in property or quantity x_3
simxu	gismu   	-sim-   	-si'u-	      	x_1 mutually do x_2
since	gismu			      	x_1 is a snake of species x_2
sinma	gismu   	-si'a-		      	x_1 respects or venerates x_2
sinso	gismu			      	x_1 is the trigonometric sine of angle x_2
sinxa	gismu   	-sni-		      	x_1 is a sign meaning x_2 to x_3
sipna	gismu   	-sip-		      	x_1 is asleep
sirji	gismu   	-sir-		      	x_1 is straight or direct between x_2 and x_3
sirxo	gismu   	-six-		      	x_1 is Syrian in aspect x_2
sisku	gismu   	-sis-		      	x_1 searches for property x_2 among x_3
sisti	gismu   	-sti-		      	x_1 ceases or stops x_2
sitna	gismu   	-sit-		      	x_1 quotes or cites source x_2 for statement x_3
sivni	gismu   	-siv-		      	x_1 is private or personal to x_2
skaci	gismu			      	x_1 is a skirt of material x_2
skami	gismu   	-sam-		      	x_1 is a computer for purpose x_2
skapi	gismu   	-kap-		      	x_1 is a skin or pelt from x_2
skari	gismu   	-ska-		      	x_1 is of color x_2 as perceived by x_3
skicu	gismu   	-ski-		      	x_1 describes x_2 to x_3 with description x_4
skiji	gismu   	-sij-		      	x_1 is a skate or ski for surface x_2 supporting x_3
skina	gismu   	-kin-		      	x_1 is a movie about x_2 by film maker x_3 for x_4
skori	gismu   	-sko-		      	x_1 is rope or cable of material x_2
skoto	gismu   	-kot-   	-ko'o-	      	x_1 is Scottish in aspect x_2
skuro	gismu   	-ku'o-		      	x_1 is a groove or trench in x_2
slabu	gismu   	-sau-		      	x_1 is familiar to x_2 in feature x_3 (ka)
slaka	gismu			      	x_1 is a syllable in language x_2
slami	gismu			      	x_1 is a quantity of acid of composition x_2
slanu	gismu			      	x_1 is a cylinder of material x_2
slari	gismu   	-sar-		      	x_1 is sour to x_2
slasi	gismu   	-las-		      	x_1 is a quantity of plastic of type x_2
sligu	gismu   	-lig-		      	x_1 is solid of material x_2
slilu	gismu   	-sli-		      	x_1 oscillates at frequency x_2 through states x_3
sliri	gismu			      	x_1 is a quantity of sulfur
slovo	gismu   	-lov-   	-lo'o-	      	x_1 is Slavic in aspect x_2
sluji	gismu   	-slu-		      	x_1 is a muscle controlling x_2 of body x_3
sluni	gismu			      	x_1 is an onion of species x_2
smacu	gismu			      	x_1 is a mouse of species x_2
smadi	gismu			      	x_1 guesses x_2 is true about x_3
smaji	gismu   	-sma-		      	x_1 is quiet at observation point x_2 by standard x_3
smaka	experimental gismu			      	x_1 feels the taste x_2
smani	gismu			      	x_1 is a monkey or ape of species x_2
smela	experimental gismu			      	x_1 is a plum/peach/cherry/apricot/almond/sloe fruit of species/variety x_2
smoka	gismu   	-smo-		      	x_1 is a sock of material x_2
smuci	gismu   	-muc-		      	x_1 is a spoon or scoop for use x_2 made of x_3
smuni	gismu   	-mun-   	-smu-	      	x_1 is a meaning of x_2 accepted by x_3
snada	gismu   	-sad-		      	x_1 succeeds at x_2 because of effort x_3
snanu	gismu   	-nan-		      	x_1 is to the south of x_2 in frame of reference x_3
snidu	gismu   	-nid-		      	x_1 is x_2 seconds long
snime	gismu   	-si'e-		      	x_1 is a quantity of snow
snipa	gismu   	-nip-		      	x_1 sticks or adheres to x_2
snuji	gismu   	-nuj-		      	x_1 is a sandwich of x_2 sandwiched between x_3
snura	gismu   	-nur-   	-nu'a-	      	x_1 is safe from threat x_2
snuti	gismu   	-nut-		      	x_1 is an accident caused by x_2
sobde	gismu   	-sob-   	-so'e-	      	x_1 is a quantity of soya of species x_2
sodna	gismu			      	x_1 is a quantity of alkali metal of type x_2
sodva	gismu   	-sod-		      	x_1 is a quantity of soda of flavor x_2
softo	gismu   	-sof-		      	x_1 is Soviet in aspect x_2
solji	gismu   	-slo-		      	x_1 is a quantity of gold
solri	gismu   	-sol-		      	x_1 is the sun of home planet x_2 of race x_3
sombo	gismu   	-som-   	-so'o-	      	x_1 sows x_2 in x_3
sonci	gismu   	-son-   	-soi-	      	x_1 is a soldier of army x_2
sorcu	gismu   	-soc-   	-sro-	      	x_1 is a stockpile or deposit of x_2 in containment x_3
sorgu	gismu   	-sog-		      	x_1 is sorghum of species x_2
sorta	experimental gismu			      	x_1 sorta is/does x_2 (ka), under conditions x_3	See also: {kinda}
sovda	gismu   	-sov-   	-so'a-	      	x_1 is an egg from organism x_2
spaji	gismu   	-paj-		      	x_1 surprises x_2
spali	gismu			      	x_1 polishes x_2 with polish x_3 using tool x_4
spano	gismu   	-san-		      	x_1 is Spanish in aspect x_2
spati	gismu   	-spa-		      	x_1 is a plant of species x_2
speni	gismu   	-spe-		      	x_1 is married to x_2 under custom x_3
spero	experimental gismu			      	x_1 pertains to Esperanto language/culture in aspect x_2
spisa	gismu   	-spi-		      	x_1 is a portion or piece of x_2
spita	gismu			      	x_1 is a hospital treating patient x_2 for condition x_3
spofu	gismu   	-pof-   	-po'u-	      	x_1 is broken in function x_2
spoja	gismu   	-poj-   	-po'a-	      	x_1 explodes or bursts into pieces x_2
spuda	gismu   	-spu-		      	x_1 responds or answers to x_2 with response x_3
sputu	gismu   	-put-   	-pu'u-	      	x_1 spits liquid x_2 from x_3 onto x_4
sraji	gismu   	-raj-		      	x_1 is vertical in reference frame x_2
sraku	gismu   	-rak-		      	x_1 scratches x_2
sralo	gismu			      	x_1 is Australian in aspect x_2
srana	gismu   	-ra'a-		      	x_1 is relevant to x_2
srasu	gismu   	-sas-		      	x_1 is grass of species x_2
srera	gismu   	-sre-		      	x_1 errs in doing x_2 (ka)
srito	gismu			      	x_1 is Sanskrit in aspect x_2
sruma	gismu   	-ru'a-		      	x_1 assumes that x_2 is true about x_3
sruri	gismu   	-rur-   	-sru-	      	x_1 encloses or surrounds x_2 in direction x_3
stace	gismu   	-sac-		      	x_1 is honest to x_2 about x_3
stagi	gismu			      	x_1 is the vegetable or edible portion x_2 of plant x_3
staku	gismu   	-tak-		      	x_1 is a quantity of ceramic made by x_2 of composition x_3 in form x_4
stali	gismu   	-sta-		      	x_1 stays or remains at x_2
stani	gismu			      	x_1 is a stem or trunk of plant x_2
stapa	gismu   	-tap-		      	x_1 steps on surface x_2 using limbs x_3
stasu	gismu			      	x_1 is a quantity of soup with ingredients x_2
stati	gismu			      	x_1 has talent for doing x_2
steba	gismu   	-seb-		      	x_1 feels frustration about x_2
steci	gismu   	-tec-   	-te'i-	      	x_1 is specific or particular to member x_2 among set x_3
stedu	gismu   	-sed-		      	x_1 is a head of x_2
stela	gismu   	-tel-		      	x_1 is a lock for sealing x_2, with mechanism x_3
stero	gismu   	-te'o-		      	x_1 is x_2 steradians
stici	gismu   	-sic-		      	x_1 is to the west of x_2 in frame of reference x_3
stidi	gismu   	-sid-   	-ti'i-	      	x_1 suggests x_2 to x_3
stika	gismu   	-tik-		      	x_1 adjusts x_2 in degree x_3
stizu	gismu   	-tiz-		      	x_1 is a bench or chair
stodi	gismu   	-sto-		      	x_1 is constant or unchanging in property x_2
stuna	gismu   	-sun-		      	x_1 is to the east of x_2 in frame of reference x_3
stura	gismu   	-tur-   	-su'a-	      	x_1 is a structure or arrangement of x_2
stuzi	gismu   	-tuz-   	-stu-	      	x_1 is an inherent site of x_2
sucta	gismu   	-suc-		      	x_1 is abstracted from x_2 by rules x_3
sudga	gismu   	-sud-		      	x_1 is dry of liquid x_2
sufsi	experimental gismu			      	x_1 is enough in x_2 (ka/ni) for purpose x_3 (nu) to take place	Sufficient, enough. See {dukse}
sufti	gismu   	-sfu-		      	x_1 is a hoof of x_2
suksa	gismu   	-suk-		      	x_1 is sudden at stage x_2 in process x_3
sumji	gismu   	-suj-		      	x_1 is the sum of x_2 plus x_3
sumne	gismu			      	x_1 smells x_2
sumti	gismu   	-sum-   	-su'i-	      	x_1 is an argument of predicate x_2 filling place x_3
